feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z238,-0.06174516891792966,0.25435275082677034,-0.08370250809440612,-0.08346246599391932
z24,-0.055759410386741357,0.20567725331786318,-0.06539961235811495,-0.06521205931246712
z241,-0.049730552659177085,0.1966204033179922,-0.06392013360443947,-0.0637368234088059
z242,-0.07838142599083672,0.3920118357571624,-0.1355793405428656,-0.13519052603267412
z243,-0.031678131500452324,0.18810066378618476,-0.06738012821815699,-0.06718689544799535
z244,-0.06370909396172701,0.2587187819995971,-0.08478501563913415,-0.08454186912289272
z246,-0.0713554868938765,0.2850359892926453,-0.09295261037332359,-0.09268604082424171
z247,-0.08210738644544514,0.32528008574734035,-0.10581115329200114,-0.10550770800619802
z248,-0.07943604828229688,0.3609678075742503,-0.12199695986247935,-0.12164709691135522
z249,-0.06328506009954887,0.23646155098749022,-0.07550949556060846,-0.07529294938614228
z25,-0.06924113395737722,0.3134163349719825,-0.10582030945673596,-0.10551683791287836
z252,-0.07680642957797382,0.33070934617415626,-0.1101915517123968,-0.10987554431750353
z253,-0.05645807661301146,0.22911184149246733,-0.07506695707150587,-0.0748516800091713
z254,-0.036840294005697424,0.12761852196728618,-0.039700272789890835,-0.039586420324924834
z255,0.031626730190072276,-0.009129850594412953,-0.008520492641860875,-0.008496057568199433
z256,-0.07153127995622591,0.33551333426165475,-0.11429659192465089,-0.11396881209309392
z257,-0.06764475097665204,0.2826080964132166,-0.09337679163895529,-0.09310900562259775
z258,-0.023182847035785666,0.12636378434162499,-0.0445198943287567,-0.04439222015039071
z259,-0.07220700540422079,0.28847838459748265,-0.09407921906988825,-0.09380941863174337
z26,-0.0640171873606934,0.2670732038413058,-0.08820829277561283,-0.08795532898324557
z260,-0.03202517663568199,0.15379440308346132,-0.052691159508893005,-0.052540051771579624
z261,-0.07064658476008995,0.2979870056932459,-0.09872432353579517,-0.09844120186441171
z262,-0.07427908755245469,0.35271318404579377,-0.12051612471600553,-0.12017050850475973
z263,-0.061021073492366885,0.25839340081135476,-0.08570033062935872,-0.0854545591722659
z264,-0.07439372470185027,0.3403500546291668,-0.1152266699378674,-0.1148962228280533
z266,-0.04356571782953163,0.21916569903554972,-0.07589980726152196,-0.07568214175093713
