feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z132,0.008442267176211354,0.2442328222355731,-0.01904379300277583,-0.16726554070840413
z133,0.012432933017734385,-0.04574429304102162,0.01504636364070143,0.014136982419387925
z139,-0.06650166271662693,-0.5456556477404267,0.06797245858587289,0.3876488929152028
z146,-0.005430564510027569,-0.30542149254781775,0.04144166995633629,0.1936130189300279
z147,0.005779934264554637,0.050495468119684084,0.009602908633260274,-0.046597334357831845
z149,-0.01015969145377206,0.19262362643339515,-0.015948168080320166,-0.12015840294766292
z150,0.027631666482261414,0.1760105048681525,-0.03451931930097159,-0.12043590899991369
z155,-0.01849788713802193,0.13092815065476515,-0.009084956809649172,-0.07521902067854824
z158,-0.026658905009323976,0.1239286324509726,0.0023445032477467428,-0.07270203659464869
z161,0.0008957648395455254,0.2524687259873507,-0.02821920182394055,-0.1618368939044338
z163,-0.0657643011995878,-0.5498876895868222,0.06983961862868009,0.38890179201471764
z172,0.0022712443465143445,0.1531568436067251,-0.005496757908992227,-0.10734173664694689
z176,-0.002170464432582146,-0.29336712243916246,0.0358423919876481,0.18669367358487643
z185,0.014615566336391845,0.18562431223021644,-0.021142450555968226,-0.1279451424293792
z189,0.003961735763506207,0.15122655519281036,-0.01146417387826481,-0.10295838432932228
z192,-0.020436430132148867,-0.33830473936367167,0.0494329023881766,0.22155805841379733
z392,-0.002382463019486948,0.13016545576127536,-0.028472975310826012,-0.07194550341151591
z398,-0.0006542441319677657,0.14951193896263332,-0.03133478841438672,-0.08496153545395074
z401,-0.00039867334914917354,0.15093438090444622,-0.031129997168776506,-0.08629013304261628
z410,0.0037622340954470233,0.07488466175976691,-0.012767211223021333,-0.04727906284901971
z421,-0.0014487610895258275,0.07241080672514694,-0.008433716637410056,-0.045053905912894626
z424,-0.002252846475256358,0.13005624776585864,-0.028719793711121856,-0.0717826544611169
z425,0.0028825779159635904,0.07463074367158852,-0.011934640803973431,-0.047090364230974596
z428,-0.003678314784896614,0.11510503075508524,-0.026525563980731682,-0.06165223766453994
z442,-0.0008977501484182917,0.1464259611747223,-0.030748640217012874,-0.0829961085834585
z445,0.002956030996462671,0.07518617799108403,-0.012652971084558363,-0.04704065316509758
z446,-0.0017811952512603443,0.13065362035273742,-0.028771502932607843,-0.07248645848349966
z447,-0.0016214043863049098,0.140321336586353,-0.030010477863742103,-0.07865727890222757
