graph_id,feature_idx,has_motif,loss_original,loss_patched,delta_loss,n_patched_nodes
2201,0,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,0,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,0,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,0,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,0,0,0.005958555731922388,0.005958555731922388,0.0,5
776,0,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,0,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,0,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,0,0,0.002416966948658228,0.002416966948658228,0.0,5
918,0,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,0,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,0,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,0,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,0,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,0,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,0,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,0,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,0,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,0,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,0,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,0,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,0,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,0,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,0,0,0.019200507551431656,0.014518054202198982,-0.004682453349232674,5
135,0,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,0,0,0.0023402683436870575,0.004792209714651108,0.0024519413709640503,5
760,0,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,0,0,0.0003298653755337,0.0003298653755337,0.0,5
672,0,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,0,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,0,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,0,0,0.001035369117744267,0.001035369117744267,0.0,5
685,0,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,0,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,0,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,0,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,0,0,0.00229636044241488,0.00229636044241488,0.0,5
2535,0,0,0.011004696600139141,0.011004696600139141,0.0,5
203,0,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,0,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,0,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,0,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,0,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,0,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,0,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,0,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,0,0,0.0023288324009627104,0.006977403536438942,0.004648571135476232,5
676,0,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,0,0,0.003498305566608906,0.003498305566608906,0.0,5
659,0,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,1,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,1,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,1,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,1,0,0.006718490272760391,0.006718490272760391,0.0,5
944,1,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,1,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,1,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,1,0,0.002488591242581606,0.002488591242581606,0.0,5
551,1,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,1,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,1,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,1,0,0.00322444224730134,0.004258239176124334,0.0010337969288229942,5
2601,1,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,1,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,1,0,0.013061725534498692,0.01144291553646326,-0.001618809998035431,5
3306,1,0,0.003050473053008318,0.003050473053008318,0.0,5
249,1,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,1,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,1,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,1,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,1,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,1,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,1,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,1,0,0.0092315049842,0.0092315049842,0.0,5
2899,1,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,1,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,1,0,0.005780490580946207,0.007728848606348038,0.0019483580254018307,5
3009,1,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,1,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,1,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,1,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,1,0,0.001888556289486587,0.001888556289486587,0.0,5
952,1,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,1,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,1,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,1,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,1,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,1,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,1,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,1,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,1,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,1,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,1,0,0.003924269694834948,0.003924269694834948,0.0,5
827,1,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,1,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,1,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,1,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,1,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,1,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,1,0,0.005958555731922388,0.005958555731922388,0.0,5
776,1,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,1,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,1,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,1,0,0.002416966948658228,0.002416966948658228,0.0,5
918,1,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,1,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,1,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,1,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,1,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,1,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,1,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,1,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,1,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,1,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,1,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,1,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,1,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,1,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,1,0,0.019200507551431656,0.014518054202198982,-0.004682453349232674,5
135,1,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,1,0,0.0023402683436870575,0.0030819159001111984,0.0007416475564241409,5
760,1,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,1,0,0.0003298653755337,0.0003298653755337,0.0,5
672,1,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,1,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,1,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,1,0,0.001035369117744267,0.001035369117744267,0.0,5
685,1,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,1,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,1,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,1,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,1,0,0.00229636044241488,0.0033715388271957636,0.0010751783847808838,5
2535,1,0,0.011004696600139141,0.011004696600139141,0.0,5
203,1,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,1,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,1,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,1,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,1,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,1,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,1,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,1,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,1,0,0.0023288324009627104,0.006940161809325218,0.004611329408362508,5
676,1,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,1,0,0.003498305566608906,0.003498305566608906,0.0,5
659,1,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,2,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,2,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,2,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,2,0,0.006718490272760391,0.006718490272760391,0.0,5
944,2,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,2,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,2,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,2,0,0.002488591242581606,0.002488591242581606,0.0,5
551,2,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,2,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,2,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,2,0,0.00322444224730134,0.0042232731357216835,0.0009988308884203434,5
2601,2,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,2,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,2,0,0.013061725534498692,0.011801972053945065,-0.001259753480553627,5
3306,2,0,0.003050473053008318,0.003050473053008318,0.0,5
249,2,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,2,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,2,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,2,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,2,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,2,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,2,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,2,0,0.0092315049842,0.0092315049842,0.0,5
2899,2,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,2,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,2,0,0.005780490580946207,0.007728848606348038,0.0019483580254018307,5
3009,2,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,2,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,2,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,2,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,2,0,0.001888556289486587,0.001888556289486587,0.0,5
952,2,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,2,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,2,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,2,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,2,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,2,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,2,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,2,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,2,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,2,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,2,0,0.003924269694834948,0.003924269694834948,0.0,5
827,2,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,2,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,2,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,2,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,2,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,2,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,2,0,0.005958555731922388,0.005958555731922388,0.0,5
776,2,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,2,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,2,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,2,0,0.002416966948658228,0.002416966948658228,0.0,5
918,2,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,2,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,2,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,2,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,2,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,2,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,2,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,2,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,2,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,2,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,2,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,2,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,2,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,2,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,2,0,0.019200507551431656,0.014518054202198982,-0.004682453349232674,5
135,2,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,2,0,0.0023402683436870575,0.0047921971417963505,0.002451928798109293,5
760,2,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,2,0,0.0003298653755337,0.0003298653755337,0.0,5
672,2,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,2,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,2,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,2,0,0.001035369117744267,0.001035369117744267,0.0,5
685,2,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,2,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,2,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,2,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,2,0,0.00229636044241488,0.0033715388271957636,0.0010751783847808838,5
2535,2,0,0.011004696600139141,0.011004696600139141,0.0,5
203,2,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,2,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,2,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,2,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,2,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,2,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,2,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,2,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,2,0,0.0023288324009627104,0.006940161809325218,0.004611329408362508,5
676,2,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,2,0,0.003498305566608906,0.003498305566608906,0.0,5
659,2,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,3,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,3,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,3,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,3,0,0.006718490272760391,0.006718490272760391,0.0,5
944,3,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,3,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,3,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,3,0,0.002488591242581606,0.002488591242581606,0.0,5
551,3,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,3,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,3,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,3,0,0.00322444224730134,0.003935989923775196,0.000711547676473856,5
2601,3,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,3,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,3,0,0.013061725534498692,0.01144291553646326,-0.001618809998035431,5
3306,3,0,0.003050473053008318,0.003050473053008318,0.0,5
249,3,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,3,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,3,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,3,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,3,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,3,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,3,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,3,0,0.0092315049842,0.0092315049842,0.0,5
2899,3,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,3,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,3,0,0.005780490580946207,0.00681329146027565,0.001032800879329443,5
3009,3,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,3,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,3,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,3,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,3,0,0.001888556289486587,0.001888556289486587,0.0,5
952,3,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,3,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,3,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,3,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,3,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,3,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,3,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,3,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,3,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,3,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,3,0,0.003924269694834948,0.003924269694834948,0.0,5
827,3,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,3,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,3,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,3,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,3,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,3,0,0.007088904734700918,0.0069090742617845535,-0.00017983047291636467,5
3395,3,0,0.005958555731922388,0.005958555731922388,0.0,5
776,3,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,3,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,3,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,3,0,0.002416966948658228,0.002416966948658228,0.0,5
918,3,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,3,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,3,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,3,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,3,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,3,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,3,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,3,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,3,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,3,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,3,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,3,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,3,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,3,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,3,0,0.019200507551431656,0.014518054202198982,-0.004682453349232674,5
135,3,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,3,0,0.0023402683436870575,0.0030819159001111984,0.0007416475564241409,5
760,3,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,3,0,0.0003298653755337,0.0003298653755337,0.0,5
672,3,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,3,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,3,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,3,0,0.001035369117744267,0.001035369117744267,0.0,5
685,3,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,3,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,3,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,3,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,3,0,0.00229636044241488,0.0033715388271957636,0.0010751783847808838,5
2535,3,0,0.011004696600139141,0.011004696600139141,0.0,5
203,3,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,3,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,3,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,3,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,3,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,3,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,3,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,3,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,3,0,0.0023288324009627104,0.006940161809325218,0.004611329408362508,5
676,3,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,3,0,0.003498305566608906,0.003498305566608906,0.0,5
659,3,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,4,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,4,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,4,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,4,0,0.006718490272760391,0.006718490272760391,0.0,5
944,4,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,4,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,4,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,4,0,0.002488591242581606,0.002488591242581606,0.0,5
551,4,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,4,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,4,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,4,0,0.00322444224730134,0.0042232731357216835,0.0009988308884203434,5
2601,4,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,4,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,4,0,0.013061725534498692,0.01144291553646326,-0.001618809998035431,5
3306,4,0,0.003050473053008318,0.003050473053008318,0.0,5
249,4,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,4,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,4,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,4,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,4,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,4,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,4,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,4,0,0.0092315049842,0.0092315049842,0.0,5
2899,4,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,4,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,4,0,0.005780490580946207,0.007728848606348038,0.0019483580254018307,5
3009,4,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,4,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,4,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,4,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,4,0,0.001888556289486587,0.001888556289486587,0.0,5
952,4,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,4,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,4,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,4,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,4,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,4,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,4,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,4,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,4,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,4,0,0.0020676765125244856,0.0020676765125244856,0.0,5
