graph_id,feature_idx,has_motif,loss_original,loss_patched,delta_loss,n_patched_nodes
1908,6,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,6,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,6,0,0.006718490272760391,0.006718490272760391,0.0,5
944,6,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,6,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,6,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,6,0,0.002488591242581606,0.002488591242581606,0.0,5
551,6,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,6,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,6,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,6,0,0.00322444224730134,0.0033984791953116655,0.00017403694801032543,5
2601,6,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,6,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,6,0,0.013061725534498692,0.012631120160222054,-0.00043060537427663803,5
3306,6,0,0.003050473053008318,0.003050473053008318,0.0,5
249,6,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,6,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,6,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,6,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,6,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,6,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,6,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,6,0,0.0092315049842,0.0092315049842,0.0,5
2899,6,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,6,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,6,0,0.005780490580946207,0.00681329146027565,0.001032800879329443,5
3009,6,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,6,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,6,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,6,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,6,0,0.001888556289486587,0.001888556289486587,0.0,5
952,6,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,6,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,6,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,6,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,6,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,6,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,6,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,6,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,6,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,6,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,6,0,0.003924269694834948,0.003924269694834948,0.0,5
827,6,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,6,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,6,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,6,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,6,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,6,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,6,0,0.005958555731922388,0.005958555731922388,0.0,5
776,6,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,6,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,6,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,6,0,0.002416966948658228,0.002416966948658228,0.0,5
918,6,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,6,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,6,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,6,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,6,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,6,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,6,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,6,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,6,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,6,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,6,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,6,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,6,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,6,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,6,0,0.019200507551431656,0.019354159012436867,0.00015365146100521088,5
135,6,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,6,0,0.0023402683436870575,0.0033968386705964804,0.0010565703269094229,5
760,6,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,6,0,0.0003298653755337,0.0003298653755337,0.0,5
672,6,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,6,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,6,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,6,0,0.001035369117744267,0.001035369117744267,0.0,5
685,6,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,6,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,6,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,6,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,6,0,0.00229636044241488,0.00229636044241488,0.0,5
2535,6,0,0.011004696600139141,0.011004696600139141,0.0,5
203,6,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,6,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,6,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,6,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,6,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,6,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,6,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,6,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,6,0,0.0023288324009627104,0.006977403536438942,0.004648571135476232,5
676,6,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,6,0,0.003498305566608906,0.003498305566608906,0.0,5
659,6,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,8,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,8,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,8,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,8,0,0.006718490272760391,0.006718490272760391,0.0,5
944,8,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,8,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,8,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,8,0,0.002488591242581606,0.002488591242581606,0.0,5
551,8,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,8,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,8,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,8,0,0.00322444224730134,0.0033984791953116655,0.00017403694801032543,5
2601,8,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,8,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,8,0,0.013061725534498692,0.012631120160222054,-0.00043060537427663803,5
3306,8,0,0.003050473053008318,0.003050473053008318,0.0,5
249,8,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,8,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,8,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,8,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,8,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,8,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,8,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,8,0,0.0092315049842,0.0092315049842,0.0,5
2899,8,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,8,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,8,0,0.005780490580946207,0.00681329146027565,0.001032800879329443,5
3009,8,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,8,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,8,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,8,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,8,0,0.001888556289486587,0.001888556289486587,0.0,5
952,8,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,8,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,8,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,8,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,8,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,8,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,8,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,8,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,8,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,8,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,8,0,0.003924269694834948,0.003924269694834948,0.0,5
827,8,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,8,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,8,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,8,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,8,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,8,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,8,0,0.005958555731922388,0.005958555731922388,0.0,5
776,8,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,8,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,8,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,8,0,0.002416966948658228,0.002416966948658228,0.0,5
918,8,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,8,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,8,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,8,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,8,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,8,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,8,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,8,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,8,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,8,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,8,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,8,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,8,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,8,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,8,0,0.019200507551431656,0.019354159012436867,0.00015365146100521088,5
135,8,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,8,0,0.0023402683436870575,0.0033968386705964804,0.0010565703269094229,5
760,8,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,8,0,0.0003298653755337,0.0003298653755337,0.0,5
672,8,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,8,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,8,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,8,0,0.001035369117744267,0.001035369117744267,0.0,5
685,8,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,8,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,8,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,8,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,8,0,0.00229636044241488,0.00229636044241488,0.0,5
2535,8,0,0.011004696600139141,0.011004696600139141,0.0,5
203,8,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,8,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,8,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,8,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,8,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,8,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,8,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,8,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,8,0,0.0023288324009627104,0.006977403536438942,0.004648571135476232,5
676,8,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,8,0,0.003498305566608906,0.003498305566608906,0.0,5
659,8,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,9,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,9,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,9,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,9,0,0.006718490272760391,0.006718490272760391,0.0,5
944,9,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,9,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,9,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,9,0,0.002488591242581606,0.002488591242581606,0.0,5
551,9,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,9,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,9,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,9,0,0.00322444224730134,0.0033984791953116655,0.00017403694801032543,5
2601,9,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,9,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,9,0,0.013061725534498692,0.012631120160222054,-0.00043060537427663803,5
3306,9,0,0.003050473053008318,0.003050473053008318,0.0,5
249,9,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,9,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,9,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,9,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,9,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,9,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,9,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,9,0,0.0092315049842,0.0092315049842,0.0,5
2899,9,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,9,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,9,0,0.005780490580946207,0.00681329146027565,0.001032800879329443,5
3009,9,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,9,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,9,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,9,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,9,0,0.001888556289486587,0.001888556289486587,0.0,5
952,9,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,9,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,9,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,9,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,9,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,9,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,9,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,9,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,9,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,9,0,0.0020676765125244856,0.0020676765125244856,0.0,5
3397,9,0,0.003924269694834948,0.003924269694834948,0.0,5
827,9,0,0.0013946436811238527,0.0013946436811238527,0.0,5
3776,9,0,0.003691371064633131,0.003691371064633131,0.0,5
2201,9,0,0.0005233424017205834,0.0005233424017205834,0.0,5
2615,9,0,0.0030061875004321337,0.0030061875004321337,0.0,5
3033,9,0,0.0027056504040956497,0.0027056504040956497,0.0,5
1819,9,0,0.007088904734700918,0.007230651564896107,0.00014174683019518852,5
3395,9,0,0.005958555731922388,0.005958555731922388,0.0,5
776,9,0,0.007619443815201521,0.007619443815201521,0.0,5
1296,9,0,0.004756308160722256,0.004097760654985905,-0.000658547505736351,5
706,9,0,0.0031063854694366455,0.0031063854694366455,0.0,5
664,9,0,0.002416966948658228,0.002416966948658228,0.0,5
918,9,0,5.4971846111584455e-05,5.4971846111584455e-05,0.0,5
2534,9,0,0.0022521347273141146,0.0022521347273141146,0.0,5
3043,9,0,0.004783851094543934,0.004783851094543934,0.0,5
2946,9,0,0.0002091186324832961,0.0002091186324832961,0.0,5
54,9,0,0.030903130769729614,0.030903130769729614,0.0,5
1035,9,0,0.005934361834079027,0.006088043097406626,0.00015368126332759857,5
3763,9,0,1.878568411939341e-08,1.878568411939341e-08,0.0,5
1206,9,0,0.0013279911363497376,0.00234607863239944,0.0010180874960497022,5
380,9,0,0.0026591618079692125,0.0026591618079692125,0.0,5
2523,9,0,0.001498000230640173,0.001498000230640173,0.0,5
1178,9,0,0.003429432399570942,0.003480383660644293,5.0951261073350906e-05,5
2306,9,0,0.0001401955378241837,0.0001401955378241837,0.0,5
761,9,0,0.00039152405224740505,0.00039152405224740505,0.0,5
3898,9,0,0.005703408736735582,0.005703408736735582,0.0,5
1611,9,0,0.019200507551431656,0.019354159012436867,0.00015365146100521088,5
135,9,0,0.017385520040988922,0.017385520040988922,0.0,5
1422,9,0,0.0023402683436870575,0.0033968386705964804,0.0010565703269094229,5
760,9,0,0.005551191512495279,0.005551191512495279,0.0,5
2307,9,0,0.0003298653755337,0.0003298653755337,0.0,5
672,9,0,0.019690202549099922,0.019690202549099922,0.0,5
2328,9,0,0.0012183398939669132,0.0012183398939669132,0.0,5
2380,9,0,2.3875922124716453e-05,2.3875922124716453e-05,0.0,5
3841,9,0,0.001035369117744267,0.001035369117744267,0.0,5
685,9,0,0.000220932750380598,0.000220932750380598,0.0,5
2144,9,0,0.00014677990111522377,0.00014677990111522377,0.0,5
381,9,0,0.001907799392938614,0.001907799392938614,0.0,5
3519,9,0,0.002523179166018963,0.002523179166018963,0.0,5
1210,9,0,0.00229636044241488,0.00229636044241488,0.0,5
2535,9,0,0.011004696600139141,0.011004696600139141,0.0,5
203,9,0,0.0006360826082527637,0.0006360826082527637,0.0,5
3313,9,0,0.0007726829499006271,0.0007726829499006271,0.0,5
2478,9,0,6.059062434360385e-05,6.059062434360385e-05,0.0,5
2781,9,0,0.0055089243687689304,0.0055089243687689304,0.0,5
1,9,0,0.004434346687048674,0.004434346687048674,0.0,5
2776,9,0,0.00660537788644433,0.00660537788644433,0.0,5
3295,9,0,0.0008115572854876518,0.0008115572854876518,0.0,5
2022,9,0,6.36984477750957e-05,6.36984477750957e-05,0.0,5
1396,9,0,0.0023288324009627104,0.006977403536438942,0.004648571135476232,5
676,9,0,0.001203262829221785,0.001203262829221785,0.0,5
2052,9,0,0.003498305566608906,0.003498305566608906,0.0,5
659,9,0,0.003289764979854226,0.003289764979854226,0.0,5
2827,12,0,0.0002310079289600253,0.0002310079289600253,0.0,5
1908,12,0,0.012098222970962524,0.013447731733322144,0.0013495087623596191,5
2200,12,0,0.0002796605112962425,0.0002796605112962425,0.0,5
3426,12,0,0.006718490272760391,0.006718490272760391,0.0,5
944,12,0,0.015373844653367996,0.015373844653367996,0.0,5
1295,12,0,0.0013011344708502293,0.0013379064621403813,3.677199129015207e-05,5
433,12,0,0.022361399605870247,0.022361399605870247,0.0,5
3951,12,0,0.002488591242581606,0.002488591242581606,0.0,5
551,12,0,0.006834013387560844,0.006834013387560844,0.0,5
2794,12,0,6.248215504456311e-05,6.248215504456311e-05,0.0,5
1786,12,0,0.012899838387966156,0.012899838387966156,0.0,5
1852,12,0,0.00322444224730134,0.003353176172822714,0.00012873392552137375,5
2601,12,0,0.010005136951804161,0.010005136951804161,0.0,5
2830,12,0,3.5812721762340516e-05,3.5812721762340516e-05,0.0,5
1822,12,0,0.013061725534498692,0.012631120160222054,-0.00043060537427663803,5
3306,12,0,0.003050473053008318,0.003050473053008318,0.0,5
249,12,0,0.002047420246526599,0.002047420246526599,0.0,5
3553,12,0,0.003486942034214735,0.003486942034214735,0.0,5
2217,12,0,0.012851649895310402,0.012851649895310402,0.0,5
3602,12,0,0.004154055844992399,0.004154055844992399,0.0,5
3989,12,0,0.0004801230679731816,0.0004801230679731816,0.0,5
1205,12,0,0.00632676063105464,0.00632676063105464,0.0,5
2712,12,0,1.5101801182026975e-05,1.5101801182026975e-05,0.0,5
3307,12,0,0.0092315049842,0.0092315049842,0.0,5
2899,12,0,0.0002982549194712192,0.0002982549194712192,0.0,5
2831,12,0,2.4469931304338388e-05,2.4469931304338388e-05,0.0,5
1451,12,0,0.005780490580946207,0.00681329146027565,0.001032800879329443,5
3009,12,0,0.0018336300272494555,0.0018336300272494555,0.0,5
588,12,0,0.00296778860501945,0.00296778860501945,0.0,5
1366,12,0,0.00010693543299566954,0.00010693543299566954,0.0,5
2374,12,0,2.1787700461572967e-05,2.1787700461572967e-05,0.0,5
3842,12,0,0.001888556289486587,0.001888556289486587,0.0,5
952,12,0,0.0002310993440914899,0.0002310993440914899,0.0,5
3552,12,0,0.004765144549310207,0.004765144549310207,0.0,5
3684,12,0,2.4042805307544768e-05,2.4042805307544768e-05,0.0,5
550,12,0,0.00028887923690490425,0.00028887923690490425,0.0,5
2055,12,0,8.938927931012586e-05,8.938927931012586e-05,0.0,5
3215,12,0,0.002570677548646927,0.002570677548646927,0.0,5
2762,12,0,0.00023955061624292284,0.00023955061624292284,0.0,5
136,12,0,0.0035295940469950438,0.0035295940469950438,0.0,5
1132,12,0,0.0028555216267704964,0.004183988552540541,0.0013284669257700443,5
649,12,0,0.0020676765125244856,0.0020676765125244856,0.0,5
