variant,config_name,test_mse,val_mse,test_l0_sparsity,val_l0_sparsity,dead_feature_rate,best_epoch_x,max_rpb,n_significant_features,best_f1,n_active_features,training_time,best_epoch_y,total_epochs,convergence_speed
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,256,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,128,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.05044213682413101,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,256,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,128,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0625,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,256,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,128,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
topk,unknown,,,0.0078125,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,128,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,512,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.002345249569771113,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
