feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z407,-0.04585091112002883,0.18141768966240815,-0.05899132832862111,-0.05882215296357063
z408,-0.04194334696253514,0.14977816451059545,-0.047100846079241455,-0.04696577024597234
z409,-0.03154617720538727,0.10927916340860389,-0.033995164108582464,-0.03389767275754893
z41,-0.056177199569825836,0.25308783816737374,-0.08534782115152392,-0.08510306062131281
z412,-0.041816449049991766,0.20118336933924735,-0.06895704708855717,-0.06875929202955898
z413,0.04125649527571784,-0.009516318684991622,-0.01213012859304458,-0.012095341803342114
z418,-0.03528483219086116,0.17385788679540767,-0.05992489145217084,-0.059753038814261854
z419,0.031626730190072276,-0.009129850594412951,-0.008520492641860873,-0.00849605756819943
z420,-0.04747503944699352,0.17799627402453733,-0.05690349725980504,-0.056740309377885365
z421,-0.045814578060871185,0.19397494684105182,-0.06433244884207992,-0.06414795620857246
z422,-0.0471912677724208,0.2235734160839843,-0.07634886377648198,-0.07612991046136725
z423,0.052531192967308,-0.015164449200263726,-0.01415232116808023,-0.014111735133356881
z425,-0.06568778100291531,0.2452558323053994,-0.07829855085148071,-0.07807400622265949
z428,-0.031254199502945404,0.10826772297799075,-0.03368051964798953,-0.03358393063451968
z43,-0.005936359809045632,0.04704995902384287,-0.017632687785984657,-0.017582120753888056
z432,-0.013677812595552093,0.04738133270380354,-0.014739645973738561,-0.014697375608602339
z433,-0.05185550790940332,0.22411030015959577,-0.07474885637918025,-0.0745344915661927
z434,0.072555500298591,-0.0069631567985833295,-0.02547821849842106,-0.025405152048869447
z436,0.05369381601614788,-0.015500069565370618,-0.01446554106382549,-0.014424056776906367
z437,-0.029062480708136263,0.15662679794294432,-0.05505366282241284,-0.0548957798967485
z44,-0.01555840605225755,0.0538958995345944,-0.01676623330842552,-0.016718151094974192
z440,-0.04397666000739395,0.18197602060689347,-0.059962632008419406,-0.05979067113812166
z441,0.03162673019007227,-0.00912985059441295,-0.008520492641860873,-0.008496057568199433
z442,-0.033149867356965484,0.11483450905286648,-0.03572335163277189,-0.03562090418457012
z443,0.05209330422904164,-0.01503804160980713,-0.014034350459444542,-0.013994102741186763
z444,-0.04051382742097609,0.23376989212808824,-0.08329094810375845,-0.08305208627524772
z445,-0.037740020654361744,0.1785120990349937,-0.06093713808309449,-0.06076238252371957
z447,-0.060061025415839145,0.25942057264525875,-0.0865122749454166,-0.08626417499395077
z449,-0.08045696260538575,0.30682974280324127,-0.09863112440157393,-0.09834827000672085
z452,-0.03713194178162503,0.1435306990270991,-0.04633605094220577,-0.046203168388867136
z454,-0.007906682547518064,0.027389551783238833,-0.008520492641860875,-0.008496057568199428
z457,-0.03353329121472513,0.13270596631289522,-0.043154307226612676,-0.04303054927971761
z460,-0.05500293031296173,0.20706473528674743,-0.06628463153782155,-0.06609454043366506
z463,-0.04534081967152734,0.16432983820394892,-0.051942420938337966,-0.05179346043392455
z464,-0.04645836279890088,0.17766622231117496,-0.057161887970607145,-0.056997959075659535
z465,-0.07867062190303206,0.3267378898653833,-0.10777631631343695,-0.10746723533199931
z466,-0.057565095486126906,0.2223423333635946,-0.0717614776908156,-0.07155568008413561
z467,-0.03763052105563903,0.18480546010182924,-0.06364973830228858,-0.06346720354645684
z468,-0.05049576637825782,0.18846513427792727,-0.06016074589339557,-0.05998821687198542
z469,-0.013688867948697083,0.04741962957048903,-0.014751559573982278,-0.014709255043016473
z47,-0.04168484084247187,0.20456495842727174,-0.07044311537722528,-0.07024109857074064
z473,-0.04076166901000002,0.23422837900961216,-0.08338832096255853,-0.08314917988810774
z474,-0.03270439233642748,0.1586152532528569,-0.05447003874558513,-0.05431382953738144
z476,-0.020327144819891257,0.07041529520172436,-0.021905177908311375,-0.021842358226603416
z477,-0.03784289192421911,0.20326870658126364,-0.07139876519828908,-0.07119400777870216
z478,-0.05207943929128824,0.209145545514888,-0.06831294393111778,-0.06811703603152211
z48,0.00578726629402425,0.03905575039908413,-0.0188355762363079,-0.018781559560026903
z481,0.0545216259088912,-0.0157390376975772,-0.014688559632535857,-0.014646435772838091
z482,-0.011114193637761165,0.03850069613152224,-0.011977008630564934,-0.011942660958378247
z484,-0.016334117498898754,0.08717386559672738,-0.03057902144897697,-0.03049132691381244
z487,-0.013616347778692705,0.04716841233244677,-0.01467340953176225,-0.014631329119532136
z49,0.04046260466790262,-0.011680547848563495,-0.010900947498252968,-0.010869685754795707
z492,-0.029221652698511777,0.10122677430990917,-0.03149018255182638,-0.03139987498833104
z495,-0.04981172271250729,0.1939839103834713,-0.06276990570431798,-0.06258989413291285
z496,-0.057021064316397876,0.23690627454595609,-0.07815279831724703,-0.07792867167762668
z498,-0.04236882452421777,0.16020710848378406,-0.05135815221099517,-0.05121086727277152
z5,-0.04367010529347382,0.18627318409497534,-0.06190564944244704,-0.06172811638564297
z500,0.03162673019007227,-0.00912985059441295,-0.008520492641860871,-0.008496057568199432
z501,-0.011205890192560455,0.0717061045422628,-0.026027059527631402,-0.025952419111462954
z502,-0.017133523857468098,0.05935226766765649,-0.018463630363221073,-0.0184106803535272
z504,-0.026993551637130925,0.1064788939309681,-0.03459128844971179,-0.03449208753295254
z507,-0.04040431157312748,0.17709773930605474,-0.05929311073453826,-0.059123069917731856
